Experiment ID,Algorithm,Mean Validation Recall,Rank of hyperparameter set,C,gamma,kernel,accuracy,precision,recall,f1,balanced_accuracy,max_depth,min_samples_leaf,min_samples_split,n_estimators,colsample_bytree,learning_rate,scale_pos_weight,subsample
4,XGBoost,0.8313931743805517,60,,,,,,,,,3.0,,,200.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.8356942496493689,55,,,,,,,,,3.0,,,200.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.6953716690042075,129,,,,,,,,,3.0,,,500.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.7191912108461898,118,,,,,,,,,3.0,,,500.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.740696587190276,100,,,,,,,,,3.0,,,500.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.7320476858345021,111,,,,,,,,,6.0,,,100.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.736442262739598,107,,,,,,,,,6.0,,,100.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.7384992987377279,104,,,,,,,,,6.0,,,100.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.6370733987844787,159,,,,,,,,,6.0,,,200.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.6456755493221131,151,,,,,,,,,6.0,,,200.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.6737026647966339,135,,,,,,,,,6.0,,,200.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.5896446937821411,221,,,,,,,,,6.0,,,500.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.5918419822346891,215,,,,,,,,,6.0,,,500.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.6003973819541841,203,,,,,,,,,6.0,,,500.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.656498363721365,143,,,,,,,,,10.0,,,100.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.637050023375409,160,,,,,,,,,10.0,,,100.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.6305516596540439,166,,,,,,,,,10.0,,,100.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.6263440860215054,169,,,,,,,,,10.0,,,200.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.6068022440392706,193,,,,,,,,,10.0,,,200.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.6111266947171575,182,,,,,,,,,10.0,,,200.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.5939457690509584,212,,,,,,,,,10.0,,,500.0,0.8,0.1,21.19222462203024,0.7
4,XGBoost,0.5981767180925666,206,,,,,,,,,10.0,,,500.0,0.8,0.1,21.19222462203024,0.8
4,XGBoost,0.5895979429640018,223,,,,,,,,,10.0,,,500.0,0.8,0.1,21.19222462203024,1.0
4,XGBoost,0.8183964469378214,74,,,,,,,,,3.0,,,100.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.8335203366058905,56,,,,,,,,,3.0,,,100.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.8377980364656382,51,,,,,,,,,3.0,,,100.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.725549322113137,115,,,,,,,,,3.0,,,200.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.7233987844787284,116,,,,,,,,,3.0,,,200.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.7665264142122487,83,,,,,,,,,3.0,,,200.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.6090696587190276,185,,,,,,,,,3.0,,,500.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.6047685834502103,194,,,,,,,,,3.0,,,500.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.6478728377746611,148,,,,,,,,,3.0,,,500.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.649929873772791,147,,,,,,,,,6.0,,,100.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.6304581580177653,167,,,,,,,,,6.0,,,100.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.6544179523141654,145,,,,,,,,,6.0,,,100.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.596096306685367,209,,,,,,,,,6.0,,,200.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.6111033193080878,184,,,,,,,,,6.0,,,200.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.6068957456755493,188,,,,,,,,,6.0,,,200.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.5788452547919588,234,,,,,,,,,6.0,,,500.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.5787985039738195,236,,,,,,,,,6.0,,,500.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.574520804114072,239,,,,,,,,,6.0,,,500.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.5939223936418887,214,,,,,,,,,10.0,,,100.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.6177185600748013,174,,,,,,,,,10.0,,,100.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.6026414212248714,196,,,,,,,,,10.0,,,100.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.5809724170172978,233,,,,,,,,,10.0,,,200.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.6068957456755493,188,,,,,,,,,10.0,,,200.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.585343618513324,228,,,,,,,,,10.0,,,200.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.5593735390369331,243,,,,,,,,,10.0,,,500.0,0.8,0.2,21.19222462203024,0.7
4,XGBoost,0.5896213183730714,222,,,,,,,,,10.0,,,500.0,0.8,0.2,21.19222462203024,0.8
4,XGBoost,0.5810659186535764,232,,,,,,,,,10.0,,,500.0,0.8,0.2,21.19222462203024,1.0
4,XGBoost,0.9200093501636278,6,,,,,,,,,3.0,,,100.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.9200093501636278,6,,,,,,,,,3.0,,,100.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.9091631603553061,18,,,,,,,,,3.0,,,100.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.9135343618513325,16,,,,,,,,,3.0,,,200.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.913557737260402,15,,,,,,,,,3.0,,,200.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.9178588125292192,11,,,,,,,,,3.0,,,200.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.9027349228611501,25,,,,,,,,,3.0,,,500.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.9005376344086022,26,,,,,,,,,3.0,,,500.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.9048620850864889,21,,,,,,,,,3.0,,,500.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.842262739597943,47,,,,,,,,,6.0,,,100.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.8378681626928473,50,,,,,,,,,6.0,,,100.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.8314633006077606,59,,,,,,,,,6.0,,,100.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.8357643758765778,54,,,,,,,,,6.0,,,200.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.8357877512856475,53,,,,,,,,,6.0,,,200.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.8163394109396915,76,,,,,,,,,6.0,,,200.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.8205937353903694,72,,,,,,,,,6.0,,,500.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.8076905095839179,78,,,,,,,,,6.0,,,500.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.7969144460028051,81,,,,,,,,,6.0,,,500.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.7601683029453016,87,,,,,,,,,10.0,,,100.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.740696587190276,100,,,,,,,,,10.0,,,100.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.7147732585320243,120,,,,,,,,,10.0,,,100.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.7407433380084152,99,,,,,,,,,10.0,,,200.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.729943899018233,113,,,,,,,,,10.0,,,200.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.7018934081346423,125,,,,,,,,,10.0,,,200.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.688896680691912,131,,,,,,,,,10.0,,,500.0,1.0,0.01,21.19222462203024,0.7
4,XGBoost,0.6976157082748948,127,,,,,,,,,10.0,,,500.0,1.0,0.01,21.19222462203024,0.8
4,XGBoost,0.680341280972417,133,,,,,,,,,10.0,,,500.0,1.0,0.01,21.19222462203024,1.0
4,XGBoost,0.8745909303412809,36,,,,,,,,,3.0,,,100.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.8810659186535764,33,,,,,,,,,3.0,,,100.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.8831930808789155,32,,,,,,,,,3.0,,,100.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.831369798971482,61,,,,,,,,,3.0,,,200.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.8270453482935952,65,,,,,,,,,3.0,,,200.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.8249415614773259,67,,,,,,,,,3.0,,,200.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.6997428705002336,126,,,,,,,,,3.0,,,500.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.6953950444132773,128,,,,,,,,,3.0,,,500.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.740696587190276,100,,,,,,,,,3.0,,,500.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.7364656381486675,106,,,,,,,,,6.0,,,100.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.7299672744273025,112,,,,,,,,,6.0,,,100.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.7343618513323982,108,,,,,,,,,6.0,,,100.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.6392706872370267,156,,,,,,,,,6.0,,,200.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.6565451145395045,142,,,,,,,,,6.0,,,200.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.6716690042075737,136,,,,,,,,,6.0,,,200.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.6025946704067321,198,,,,,,,,,6.0,,,500.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.6068957456755493,188,,,,,,,,,6.0,,,500.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.5939457690509584,212,,,,,,,,,6.0,,,500.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.6543712014960261,146,,,,,,,,,10.0,,,100.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.656498363721365,143,,,,,,,,,10.0,,,100.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.6458625525946704,149,,,,,,,,,10.0,,,100.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.6305750350631136,164,,,,,,,,,10.0,,,200.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.6241467975689574,171,,,,,,,,,10.0,,,200.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.6199158485273493,173,,,,,,,,,10.0,,,200.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.615474520804114,177,,,,,,,,,10.0,,,500.0,1.0,0.1,21.19222462203024,0.7
4,XGBoost,0.5961430575035063,207,,,,,,,,,10.0,,,500.0,1.0,0.1,21.19222462203024,0.8
4,XGBoost,0.5982935951379149,205,,,,,,,,,10.0,,,500.0,1.0,0.1,21.19222462203024,1.0
4,XGBoost,0.8248480598410473,68,,,,,,,,,3.0,,,100.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.8248480598410473,68,,,,,,,,,3.0,,,100.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.8183964469378214,74,,,,,,,,,3.0,,,100.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.7385928003740065,103,,,,,,,,,3.0,,,200.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.7298503973819542,114,,,,,,,,,3.0,,,200.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.7579943899018234,89,,,,,,,,,3.0,,,200.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.6176484338475923,175,,,,,,,,,3.0,,,500.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.6025011687704535,202,,,,,,,,,3.0,,,500.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.6284712482468443,168,,,,,,,,,3.0,,,500.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.639247311827957,158,,,,,,,,,6.0,,,100.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.658765778401122,141,,,,,,,,,6.0,,,100.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.660822814399252,140,,,,,,,,,6.0,,,100.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.6112201963534362,179,,,,,,,,,6.0,,,200.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.6111500701262272,181,,,,,,,,,6.0,,,200.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.6090696587190276,185,,,,,,,,,6.0,,,200.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.5745441795231416,238,,,,,,,,,6.0,,,500.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.5917484805984105,219,,,,,,,,,6.0,,,500.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.5917952314165499,217,,,,,,,,,6.0,,,500.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.6435483870967742,153,,,,,,,,,10.0,,,100.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.6025245441795231,201,,,,,,,,,10.0,,,100.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.6111968209443666,180,,,,,,,,,10.0,,,100.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.6327956989247311,162,,,,,,,,,10.0,,,200.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.5831697054698457,231,,,,,,,,,10.0,,,200.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.5875175315568022,226,,,,,,,,,10.0,,,200.0,1.0,0.2,21.19222462203024,1.0
4,XGBoost,0.6090229079008882,187,,,,,,,,,10.0,,,500.0,1.0,0.2,21.19222462203024,0.7
4,XGBoost,0.5723702664796634,240,,,,,,,,,10.0,,,500.0,1.0,0.2,21.19222462203024,0.8
4,XGBoost,0.5874941561477326,227,,,,,,,,,10.0,,,500.0,1.0,0.2,21.19222462203024,1.0
